f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,target
15.8168,13.6899,13.2268,4.7834,18.3043,2.2753,3.8667,18.3537,8.9844,21.2747,20.7256
7.4764,10.2539,9.3315,3.0803,15.5434,2.2931,2.0467,13.2376,6.5166,21.7908,9.9621
9.7830,13.6416,13.9674,4.5150,14.3561,2.2491,3.0714,28.8893,7.2638,19.6699,36.9140
9.1653,11.6364,9.8878,13.2525,10.5677,2.5037,4.4447,9.6615,13.2271,7.6685,19.4812
11.9129,11.5662,15.9088,6.8748,18.9918,1.5814,3.8755,9.2976,8.8674,15.0464,13.7593
6.5422,13.2473,9.5420,11.8162,11.7564,3.0357,3.1516,19.1233,6.4977,19.0429,19.8572
12.7102,10.7254,12.6654,14.0204,6.8247,3.6085,4.5950,14.1075,8.3637,12.2797,18.2890
17.9516,9.8377,20.6425,3.2745,16.5184,0.5016,5.6600,12.7486,13.8924,13.5042,22.1123
7.6357,11.3634,9.5257,12.4794,10.2940,3.5804,4.1630,8.6389,13.5954,6.7705,20.2216
9.2864,14.7712,16.0059,17.3176,4.6755,2.6611,0.3681,8.9952,14.4291,14.3610,10.7324
7.9658,10.9411,7.1967,4.8679,16.3324,3.6941,0.4088,6.0504,12.1392,7.7535,17.5849
13.1628,9.5961,21.5796,11.8587,5.8845,1.0024,4.1246,19.1235,6.1285,20.3181,15.7166
12.9111,4.1539,19.1476,10.3653,6.1422,0.8071,5.5884,8.2114,13.4060,9.1373,13.4295
7.9047,10.2563,9.5705,18.0501,4.2196,0.0739,4.0242,6.5024,11.8614,6.3655,9.5787
9.4950,12.1548,9.5718,10.3594,5.2652,0.0185,4.2445,12.3171,5.5932,21.2361,1.8798
6.3168,13.6278,7.0148,3.8360,16.2287,2.3999,5.3559,12.3303,7.2936,19.4721,12.6387
31.1854,5.5390,21.5317,6.0291,12.3267,0.3843,4.5685,11.4248,10.8144,15.5971,11.0673
17.5479,8.8426,20.5808,14.0445,5.5342,3.5653,5.6735,11.3769,10.3491,17.5598,9.9048
8.0456,9.3540,15.8255,2.4959,16.4513,3.4919,3.5239,28.8237,8.7004,21.0825,37.8758
6.4886,11.0629,8.3496,11.0401,12.2858,2.3588,5.3837,8.8277,9.5676,14.9448,9.6626
20.6225,5.8012,21.1124,13.4331,10.1773,0.2277,3.5307,8.8699,13.6578,8.2393,15.0728
10.8187,13.8232,15.0019,14.9254,11.8093,2.2902,1.5124,25.0571,7.0379,21.1150,25.8490
20.4045,4.0505,20.4742,1.3023,18.9187,3.1516,4.8343,13.0130,11.6556,16.9671,19.2465
23.2719,8.4659,19.0368,2.1603,18.3287,3.9592,0.1524,21.7164,8.9579,20.4184,27.2458
14.2367,9.1757,21.6986,13.1137,11.2919,3.2044,4.4042,30.7857,6.0565,20.1519,36.3613
13.2908,8.7752,12.9123,1.7949,15.2833,2.9600,2.6252,8.7843,13.4745,7.3432,22.9016
12.4446,11.7628,17.1542,18.5855,4.0653,2.2033,4.7228,15.0692,9.5907,13.6491,16.8614
14.5020,9.7924,15.6756,6.7885,13.8211,2.4280,5.9991,7.4840,10.9415,7.3724,18.7620
16.0251,8.4287,21.0702,13.8884,5.3688,3.1926,0.8397,9.3618,11.2896,8.7338,16.1665
8.5488,13.5297,9.1017,14.8722,5.0423,3.6781,0.4459,19.0977,5.9476,20.6933,14.5353
31.8505,9.8411,21.4195,1.9596,16.4678,3.6106,4.3326,7.8676,10.9727,7.4673,21.2776
7.9323,12.0821,6.0721,11.3553,10.9480,0.4843,5.7377,31.3060,7.1887,20.9315,32.5609
21.6810,8.7483,21.3810,18.9917,6.1148,3.3641,5.1747,8.9113,12.6179,7.6643,16.2356
15.1621,12.2342,16.1686,14.6271,4.7038,3.4040,0.3386,13.7214,9.4906,14.6683,14.9710
8.4441,13.1879,9.5292,13.5997,8.6077,2.2245,4.7322,25.5065,7.2058,20.3088,25.8650
7.1375,12.4995,8.5472,6.7458,14.7884,1.4918,5.2757,6.7042,12.0019,9.2523,15.4400
11.3564,12.0061,15.8213,6.8312,17.4159,3.4121,0.5741,8.6773,13.8710,7.4595,24.2546
7.7404,13.0938,6.3595,14.4232,6.1787,2.1977,1.4807,15.7872,15.7357,14.7554,19.1746
21.5994,4.6418,19.3748,16.6566,4.8084,3.5687,4.4861,15.2048,10.4538,12.8834,17.4280
8.2132,15.1918,12.4356,10.2383,12.7414,2.8426,2.6210,9.0089,13.5245,9.3760,20.2602
15.4185,9.9748,19.2928,15.4060,1.7907,2.7735,4.5015,9.7087,12.6278,9.8246,14.6877
27.9331,6.4885,21.6824,10.3771,12.2589,2.0580,3.4625,7.9277,11.4877,6.0423,17.5497
9.1341,12.4910,7.1448,18.7062,1.2143,0.5337,5.3452,8.5272,10.6735,17.2460,-0.5743
23.4162,9.2700,19.0600,14.1970,7.7515,1.7878,5.6835,28.0995,7.4379,19.3499,29.2888
8.6763,12.8410,7.3759,2.5803,18.9446,3.4267,5.0463,8.0397,12.4821,8.1316,22.6900
8.5878,12.8182,6.4148,18.8877,6.6521,3.4486,3.7979,6.2867,11.2388,6.0716,12.7362
10.6652,15.2369,16.3672,12.9791,5.5342,3.7641,3.7141,8.5379,12.1882,15.4980,10.7731
23.0688,5.8674,20.3081,11.2068,11.6797,3.4882,5.0940,9.0414,13.6556,9.0914,18.1406
7.7538,10.6950,9.6263,17.6858,6.1094,2.4214,0.4321,8.2682,8.2003,16.3113,2.2116
12.7063,8.3390,16.8762,14.4269,6.0265,1.9766,5.0457,14.2453,13.3201,15.1801,16.2160
21.1458,5.0999,19.0842,12.2889,9.0830,3.2134,3.0167,12.7856,8.7919,15.6147,12.3616
8.7419,10.3405,17.2601,18.1748,4.4737,2.8133,4.9909,27.0086,6.3427,19.6059,27.5207
7.0542,12.0369,6.6652,14.8790,10.6185,2.1215,5.9304,28.3991,4.5854,19.4624,29.3766
10.3603,9.8590,12.5099,15.0495,1.9797,1.0819,3.1738,17.2449,9.3605,19.3252,11.3501
18.5189,7.1340,19.2925,16.1803,5.9910,2.0344,4.4164,6.1188,10.7942,9.2981,8.3571
7.0471,13.9328,9.7001,2.3162,14.7975,2.3525,5.7834,23.2871,8.9913,21.7412,27.7689
7.1388,12.6285,6.4141,6.8991,11.0563,2.2276,1.5296,22.3104,5.5991,19.0511,23.2065
13.5098,7.6119,19.2866,17.6331,4.6904,2.4397,3.0196,31.5734,7.2558,21.5524,31.2026
8.2149,11.6634,8.2922,11.3292,6.3444,2.4269,2.7739,10.8241,8.4610,12.3505,12.4419
6.5030,11.3703,7.3981,16.9784,3.6646,1.7018,5.9152,10.5473,8.9305,16.1408,5.3795
6.6459,10.3240,8.6801,12.3843,15.9987,2.1375,2.4504,9.6565,13.5305,9.0572,19.2323
29.2761,8.8669,19.9378,12.6458,15.3494,3.8385,3.6568,7.9428,12.7643,7.8220,18.3256
30.2502,6.9470,21.7120,14.5569,6.4181,2.8825,3.0935,14.2317,11.2705,14.2605,15.1911
15.9731,10.3833,16.3649,2.4390,16.9586,2.2939,5.4895,7.7238,13.8049,9.4398,20.3786
11.3255,14.1423,13.2713,15.6022,7.4417,2.6523,3.2037,9.7059,10.6649,8.2603,17.2936
8.0765,12.7928,6.4436,4.0326,14.1049,1.0125,4.9955,7.4937,11.3199,6.3807,18.8549
8.3810,10.3894,8.3694,15.8103,9.0915,2.1880,5.2742,8.0034,10.1039,7.6425,13.6088
13.7715,11.9885,12.8953,10.8787,10.9722,3.6632,5.2587,28.2060,7.2239,21.0370,31.7440
11.5079,14.8357,14.3431,13.9387,9.4189,0.1620,3.3311,10.9495,10.7742,16.6041,9.4440
8.7954,11.2641,6.3011,6.4620,17.8672,3.7071,5.1440,7.4742,10.5262,6.0412,21.3094
8.4861,11.6270,8.6075,13.1950,5.8081,1.4874,5.8879,12.9086,9.3267,21.3980,4.9947
9.7960,13.7874,6.9580,9.0483,11.2603,1.9193,5.7250,13.3443,10.3749,16.1733,15.1650
8.1732,12.5001,12.4547,15.8241,7.0887,2.6184,3.9563,9.7833,14.6321,15.9850,10.4780
15.0540,9.7268,12.3799,12.8078,10.0970,1.9935,3.3296,17.0564,8.4686,21.4559,11.7926
9.7145,12.7827,7.6619,10.8029,11.4219,2.3813,1.7296,12.5896,5.0669,20.6172,6.1141
13.7939,14.9095,16.7221,12.4334,12.0291,3.0982,5.0841,15.8885,9.4846,19.0495,18.0014
22.1573,6.4738,20.1149,5.6581,14.4434,2.4736,5.7873,14.0468,14.2838,15.9228,20.2832
8.9151,10.7680,9.1150,4.6497,14.3818,2.6180,4.3363,6.9504,12.0776,9.8613,15.8824
6.0967,10.2430,8.9075,15.4176,9.9350,2.8008,0.1311,27.2396,4.2708,19.2052,27.4246
7.3330,11.2819,7.9393,5.2054,14.0074,3.2880,4.2463,9.9379,12.6294,8.8328,22.0565
13.5700,9.1558,15.8233,4.4015,15.6422,2.1870,1.9250,7.7527,11.9549,7.7258,19.7078
21.6486,8.3912,19.2478,10.9151,15.9326,1.3333,3.2312,9.9041,12.8506,7.4525,20.8045
19.3458,4.9542,19.3146,14.4662,8.9328,3.3379,2.4118,8.2990,11.3217,6.4799,16.4971
9.5401,11.8453,12.6066,14.3379,2.2783,0.0353,5.3507,9.8727,13.7053,6.4345,16.8638
25.2326,7.0639,20.2334,16.8309,5.0220,1.5655,4.2820,13.2366,13.0787,13.0562,14.1190
9.8049,11.3943,9.4278,3.2997,14.3103,1.0104,3.7014,9.0975,12.8344,8.3749,19.9544
31.3040,9.2412,20.5438,7.5313,11.5543,2.0981,5.2686,26.9490,9.1279,20.1577,30.0483
23.1882,9.7318,21.8047,2.0686,16.2106,3.7339,5.6979,8.0792,11.2140,7.7510,22.9174
6.3491,13.3854,7.5596,18.0012,1.9487,2.6531,3.6767,7.7243,10.4933,8.0770,11.0448
6.5375,11.0156,7.9387,10.8342,12.4170,2.7571,2.2154,7.2868,13.7216,8.1846,16.5353
14.4916,7.9508,20.3529,15.2712,3.2142,1.8562,3.7447,29.6638,5.6878,21.7606,27.3944
15.1805,13.5846,14.0998,16.6053,5.0790,3.3329,1.6697,12.1106,9.1549,12.9601,13.8535
8.5314,15.7828,13.8119,5.3556,14.9024,3.1750,2.4013,7.3739,13.9679,9.1061,21.1720
13.4521,9.6339,19.9029,13.3110,11.8946,0.3004,3.8720,9.6531,12.4099,7.2211,19.3524
11.1144,8.9319,15.0851,11.4285,12.9174,3.7636,1.0902,10.0161,13.0850,15.4842,13.6852
12.1960,8.5427,12.0955,12.2363,12.2564,3.1832,5.5544,7.8489,13.0319,7.4340,17.8197
23.9717,9.3142,21.2393,14.8346,9.0008,3.7849,3.8434,8.7914,10.5374,17.6088,6.3861
14.4342,9.2880,21.5252,18.8072,1.0457,0.8918,4.3832,9.7285,11.1068,8.8153,12.7405
23.1096,9.6832,19.7471,10.9527,13.4663,0.7563,4.0464,6.0337,11.0688,8.2978,12.3939
9.2291,13.2107,9.9607,12.8897,10.4331,3.8368,0.2528,7.3425,13.6648,6.0974,19.1109
8.9798,11.7229,7.6017,3.4003,15.2755,3.1987,4.6630,12.8366,9.9583,12.3686,21.9675
14.6557,8.4755,14.9476,6.0182,14.9737,2.4555,5.2589,13.1030,8.7343,16.6805,15.8416
10.3008,11.3732,14.5504,6.4901,13.0698,0.1550,4.9048,26.5834,5.4298,19.4850,29.6635
9.1133,10.6665,6.1389,11.6649,7.2762,3.8756,4.6215,15.4128,11.7065,15.4240,18.1669
17.9978,7.4578,20.8031,12.7915,12.6039,3.4951,2.9689,8.7104,11.0336,9.5841,16.8395
8.4789,12.3272,6.5596,16.0171,5.6140,2.8778,0.6700,14.5544,9.6365,12.2169,16.9157
14.8911,13.3608,16.5567,14.3752,1.0313,3.6928,2.9336,14.3607,15.9241,15.4055,17.9851
7.9058,13.3912,7.3962,18.1427,5.1140,3.6241,5.3786,9.1970,11.8114,8.3798,15.3760
8.9710,14.3230,12.4793,16.1946,6.0135,3.1672,2.4671,9.4856,11.6857,8.0237,17.6006
22.0455,8.3969,19.2900,11.2943,10.0814,3.9347,2.3120,14.2949,9.3170,20.0035,12.1093
12.8958,15.2930,12.5062,14.4438,5.8032,2.9158,3.7934,7.5981,13.5659,8.7198,15.0003
10.5638,8.8580,14.4053,14.9213,9.3206,3.6257,5.4523,21.8378,6.4393,21.4773,19.7722
8.5395,15.4216,15.6123,12.0406,5.4572,2.7413,4.6399,17.7326,8.9700,19.5924,18.0262
11.7537,15.5392,14.0413,11.8584,10.2642,3.9060,2.1247,9.9805,11.4492,8.0752,21.7760
28.8797,4.3648,19.5924,9.9481,13.4659,3.6080,3.8019,9.4255,13.9627,6.2648,21.3214
8.1542,10.8020,15.9842,12.9811,15.1521,2.9334,4.1029,7.3542,13.2350,6.2448,21.0982
22.1497,5.6846,19.4291,6.5323,15.1717,2.5697,2.5585,16.9832,7.6959,20.0721,16.3157
18.1686,8.9750,21.2501,15.9545,3.1803,3.2566,2.3569,8.6724,13.6923,7.5697,16.3726
10.5443,15.5505,17.9604,10.3237,9.3744,3.4986,5.8650,12.1891,9.1002,17.5720,15.1123
15.8216,7.3907,19.5545,10.0793,7.7943,3.7353,3.0423,11.7751,14.8224,12.1662,19.6082
10.7824,11.1501,13.1550,5.6998,11.1601,2.7522,3.6658,28.5149,4.3050,19.7311,32.9810
10.4297,9.9584,17.8185,18.6674,4.1902,2.4036,4.0363,15.5955,8.6776,13.3364,17.6064
12.1967,12.0535,14.7142,6.9667,16.0497,0.7056,3.9306,6.2261,10.6416,8.1368,15.5370
8.7534,10.0623,7.9776,3.9197,15.3064,0.1621,4.9931,20.1334,6.9924,20.7831,19.0361
7.3767,13.0715,7.4092,14.0243,1.2653,2.6102,3.7435,26.3248,7.1907,19.6054,25.0076
31.0561,4.8481,21.8077,14.5976,11.5535,2.4614,1.7056,23.4759,7.7509,19.5080,21.9630
18.3870,8.3174,21.3087,8.4461,11.4313,2.4146,1.2550,9.8872,10.5817,9.1628,18.7334
29.0631,9.2585,21.5219,15.1708,5.8139,1.5421,5.6136,21.6676,8.8673,20.0174,18.3764
8.0459,10.8066,15.7135,5.1588,16.1989,3.9931,4.7038,13.9127,14.1756,16.7090,23.3190
11.9867,8.0654,14.0982,17.5770,2.3272,2.1114,5.4875,10.3258,12.9574,16.9412,5.7067
22.3560,9.3195,21.1929,3.1978,14.4061,3.3512,5.3982,17.2074,7.7670,19.5592,20.5003
7.3683,13.0177,6.9615,12.2978,9.9360,1.0335,5.6296,8.2208,12.5848,14.9831,7.8798
30.9134,9.8929,20.3717,18.8676,2.1673,2.9677,1.9329,10.5263,9.8664,14.5405,6.4771
9.1794,10.7245,9.5886,10.8748,7.6108,2.2778,4.1561,7.2725,13.8132,6.1955,16.8829
30.2645,8.5368,19.3429,8.6280,12.5532,2.6608,2.3191,7.5400,10.0567,9.0018,13.7097
15.2091,10.7995,16.2936,5.1516,18.7015,2.4251,4.1169,8.1414,11.9917,7.4526,22.3144
9.4300,12.6205,7.6040,10.8496,15.6745,0.3688,3.4286,7.0981,10.3398,8.4724,13.4571
19.1964,6.3115,21.7042,13.3510,12.7049,1.2724,4.6785,15.2506,10.5518,12.9562,20.4407
23.2390,9.2545,20.3140,15.4785,6.9681,2.7678,3.0237,19.2531,7.5386,20.0896,15.7109
8.9527,11.1721,7.8977,17.4071,1.9356,3.9396,5.8083,10.3868,14.5129,12.2619,12.9457
11.9102,15.0157,16.1686,15.2289,6.8446,3.2043,1.9776,6.7309,10.0037,6.3881,15.7938
9.1232,10.5000,9.9947,11.8726,6.0507,2.4165,3.9432,11.5088,13.2109,13.3776,14.3903
7.4617,13.3122,7.1107,7.4999,14.7888,1.0810,3.0743,6.9388,10.7355,6.0812,17.5831
11.8598,11.5572,15.0023,5.1828,16.4695,3.2193,2.1455,11.8721,11.7516,17.7640,16.5446
13.5384,11.3831,16.3014,14.4413,5.5293,2.5607,4.7357,31.6893,8.7922,21.5345,33.9255
8.8369,11.7075,9.5610,16.1184,3.2242,2.0579,4.3886,9.8837,15.4410,15.6796,8.4040
10.3328,8.9335,15.5473,15.5344,5.7369,2.9900,5.5470,14.7049,8.7308,14.2555,16.5588
9.2757,12.8396,6.5049,17.5406,2.7983,0.4101,4.6653,23.6359,9.6996,20.8237,17.9646
6.0415,11.5982,7.7030,16.1128,2.0668,2.5114,5.0705,18.3900,8.2117,19.2057,13.8253
8.1560,10.1724,7.1211,5.2172,12.1732,2.3879,4.5722,29.0251,7.0515,20.0753,33.4040
7.4834,10.2928,9.7224,4.6556,14.8008,3.5683,5.1566,6.8150,11.6152,7.4920,19.3960
11.1423,8.4631,17.4375,1.6024,17.1074,3.8224,4.4308,8.6933,12.9787,8.3439,24.5682
6.5519,12.7367,7.9059,10.9718,6.7193,2.7481,3.6337,15.4388,15.9240,15.3031,20.5573
15.4330,9.5092,13.9172,11.5275,10.7921,1.6051,5.9028,7.5863,12.4455,8.4066,14.7100
11.9903,13.6987,17.6685,11.6422,11.8617,2.5919,0.6320,25.2936,7.2381,21.3312,27.6154
30.0172,4.3022,19.2261,13.1533,9.9173,2.7146,0.7406,6.3415,10.8649,8.1381,9.7065
6.8596,13.7761,9.4153,14.8135,3.8003,0.3173,5.8535,24.1403,7.1586,20.0656,20.9344
8.4260,13.7503,9.4819,7.8969,13.7683,2.2974,2.6317,9.6115,13.6573,17.2736,11.8828
9.0373,13.0464,6.6862,9.3131,11.4039,3.4200,5.4787,11.4063,15.0474,16.6703,15.0254
13.1939,11.7473,15.0481,17.2314,2.7022,2.2651,0.2013,29.2619,6.7723,21.2465,26.9290
24.0127,9.5857,21.8999,13.2543,7.7479,2.5796,0.1859,15.4113,8.2356,16.8790,14.5554
13.9431,14.3650,14.7991,6.6026,12.2290,1.1979,4.8856,8.1019,13.5344,8.4611,19.1117
18.9158,5.5879,21.9079,16.9773,5.8675,3.4863,2.2819,9.1815,12.4561,13.8426,9.6263
8.8222,12.5950,8.1040,14.5567,12.9306,0.9667,3.7163,9.1579,12.7639,6.7004,18.3882
6.6977,13.4812,9.9431,12.6485,12.6526,3.6375,1.6993,29.2485,6.6487,21.8539,32.3902
9.7379,10.7757,9.3643,9.3705,15.2082,3.0693,5.6165,11.9982,15.8815,12.8600,21.3370
9.5027,10.1953,8.6965,5.5010,17.1013,0.9705,3.2809,10.1839,13.9410,15.6730,13.8679
9.4683,13.4874,16.4457,18.8454,5.5323,1.2532,3.5461,20.4367,9.0109,21.5290,16.1023
15.9008,13.4501,13.7042,14.2511,6.3409,0.9733,5.6826,7.2107,13.2616,7.5281,13.6596
8.0207,13.7270,13.5498,7.5660,12.8736,2.1363,2.5435,11.4799,12.8649,14.1001,18.4848
9.2038,12.1003,9.0953,17.1388,4.4041,3.0204,4.3697,8.4879,13.3685,14.7997,7.2781
25.6382,6.4527,19.6600,8.0264,10.6252,2.2736,4.0746,14.1484,8.1458,12.7236,18.1038
8.2439,14.3453,13.7198,15.9501,9.2797,0.9747,5.1167,8.1973,15.0911,13.5051,11.2883
19.5644,8.0381,20.1295,15.0947,5.7339,2.7435,3.2398,21.8384,5.1655,21.8163,16.3928
9.1285,13.9430,9.6741,12.7258,13.7182,3.7117,5.5938,12.8292,9.2976,20.5644,11.4159
15.4540,8.3490,21.9973,5.5758,13.7368,3.8755,2.6243,6.7634,12.1448,6.1449,21.8243
7.0987,10.8110,8.0397,13.3890,11.2902,2.9337,2.8635,8.9968,12.9701,7.2498,18.7873
9.8696,13.7219,6.9769,17.6844,3.0244,3.4747,1.2438,30.9814,4.4867,20.5840,29.3165
6.1130,10.0818,6.3702,6.7020,14.6972,1.3684,4.0318,7.2969,13.3200,7.7889,17.0761
8.3616,11.6939,14.9497,12.0557,6.9509,2.4548,3.0676,6.0423,11.1024,6.2088,15.0819
15.3200,8.2378,13.7423,10.6998,14.5329,3.2138,0.5249,9.0404,10.4300,12.1987,13.6000
24.4377,7.0396,21.4096,14.1331,8.6076,2.9794,2.0640,14.2586,14.9632,12.1188,20.8539
7.8905,12.6477,6.4632,14.6999,6.5619,2.1528,3.3306,19.4887,9.1923,21.3236,14.6427
8.2841,13.5942,8.8645,4.2121,16.2209,2.9513,3.5996,23.8706,7.0519,19.3328,30.0605
11.5668,15.9619,13.5391,1.4083,16.0227,2.7764,4.7661,15.1018,9.1105,20.3708,19.0702
9.4890,9.8765,13.0116,3.0840,14.9391,2.5344,2.3118,12.5911,12.3739,15.3295,19.3344
29.1419,4.2529,21.0850,17.7359,5.3814,2.0619,0.6445,15.3351,8.3838,21.1565,4.8893
10.9839,15.2828,15.6653,5.1065,15.5814,2.4428,3.2676,10.3709,12.9757,13.0759,20.5605
29.4985,9.6184,20.8355,16.5727,3.5880,3.9526,5.3512,15.0599,9.6555,12.1925,18.3649
13.3744,11.8822,12.9844,9.8350,14.7098,2.1567,4.1831,15.8700,5.3051,20.6205,13.1819
7.4624,10.9698,7.0417,3.2900,16.2507,2.8050,3.4581,31.3335,6.1574,21.5127,37.2844
13.5419,12.3829,12.7798,12.8899,10.4362,0.8408,5.1757,8.9991,11.2099,6.9171,17.3844
8.6419,13.4548,9.5020,18.1834,4.7409,3.8348,2.9586,29.7541,5.2388,19.2745,31.0494
8.1204,11.9846,7.3261,6.8015,18.7509,2.2347,3.2180,11.1709,11.4319,17.4950,13.8985
7.1807,11.2512,8.5786,18.3256,1.6328,0.0668,3.1926,11.7780,12.1851,14.5284,7.6979
14.4769,8.4103,17.6877,11.2622,14.1441,3.1837,5.7035,29.5704,5.0294,19.1842,35.4726
15.5713,15.6258,13.9298,2.2775,14.9403,2.8279,5.8301,18.7643,9.9486,20.3945,23.8467
8.9863,8.7408,15.3950,4.6512,14.3471,1.2122,3.5440,8.5397,13.7324,9.1083,19.4551
6.4242,11.6265,9.9870,3.1425,14.5530,3.2905,5.8240,9.7111,11.6126,9.5476,22.2247
9.8768,13.2140,9.0007,16.5672,1.5445,2.0780,1.0220,14.9785,9.1698,14.1951,13.6683
20.2420,5.6012,21.1421,17.6300,1.5939,2.7200,4.4727,8.3634,11.8404,8.8303,11.1882
19.7634,7.5319,19.3400,9.9754,11.7214,3.8418,1.4703,9.6108,11.9712,6.1297,22.3155
14.6361,11.8825,13.1019,6.1778,17.8775,2.4976,3.3024,7.0207,11.1952,7.0573,19.6784
27.6158,6.2058,21.7440,15.2689,5.6511,2.7234,2.8088,8.0287,12.6487,6.2693,14.8961
14.9426,11.5532,12.6927,6.6933,12.6724,2.5807,5.9189,13.1671,11.5302,14.6334,18.9559
6.6568,10.5055,9.5447,15.5497,3.8065,3.1863,0.5676,15.9669,8.6175,20.0113,10.3504
19.3003,6.9585,21.8477,18.1754,2.5310,0.2068,5.6901,7.0883,10.6561,6.9576,9.5832
12.5064,7.3643,19.9638,4.8166,17.4799,3.2081,4.8830,22.0843,6.5496,19.9095,27.7064
23.9286,5.8601,20.8950,12.9067,10.1662,3.2493,0.4881,11.3411,9.8810,13.5885,13.0972
23.9690,9.9479,21.6504,1.4898,18.6837,2.8852,4.0783,11.5301,15.0332,13.0668,23.8859
19.6217,5.9424,21.5842,10.6847,7.0238,2.4111,3.5089,12.7850,12.3704,17.5487,12.1080
18.7359,8.5506,19.8103,17.1275,5.5312,3.6083,5.1733,15.3679,11.6340,13.1660,19.8304
9.7836,9.7085,16.3008,12.6903,10.9272,0.6563,5.9058,21.2122,7.0466,21.9528,17.9997
18.1845,8.0128,21.7333,15.5278,6.7446,2.5574,3.4298,28.0563,4.3727,20.1024,27.7770
6.2150,13.1623,8.9262,9.7707,14.0236,0.5610,4.7859,8.8334,8.8218,15.8320,8.3945
9.2301,13.0944,6.6933,15.3566,2.1260,3.6659,5.5670,21.7366,9.2673,21.1909,18.1410
30.3460,9.9756,21.0807,11.2898,12.7216,0.2152,4.0103,20.7055,9.9366,20.3697,18.9429
8.7225,12.9750,15.3854,11.5768,12.4976,2.3653,4.9721,28.2916,8.6681,20.3778,34.0414
23.3890,5.5288,19.5161,14.9745,6.6596,3.3423,2.2790,14.8695,7.0065,20.2699,7.9214
9.6049,10.8149,7.0478,10.9152,5.8000,2.0157,3.4933,19.3194,8.0302,21.5170,13.6942
6.6860,10.7958,9.3546,10.1597,15.3339,3.7030,5.2231,6.3962,13.5161,8.6445,17.3625
7.1003,12.3303,7.8786,12.9474,13.4271,3.8622,4.8002,9.2591,10.7225,9.2969,18.2777
13.1422,8.5445,12.5476,9.3950,12.6594,1.6479,3.3766,28.9060,7.0683,21.8214,29.7315
15.6692,9.5854,19.8465,14.2865,5.4235,2.9958,5.0484,11.1375,10.7211,17.9418,8.8986
15.1071,8.6770,19.8306,11.3237,14.8488,3.7454,4.5352,6.9331,12.8516,6.2187,20.8455
7.7706,10.3725,6.7506,3.6814,17.4500,2.6808,1.3139,13.0979,7.9669,20.9067,11.4244
6.6556,11.6142,7.6864,17.4847,1.2418,3.9858,4.2897,25.9068,9.4281,21.8719,23.0646
7.3395,11.5263,8.7435,8.0060,11.2387,1.6213,3.6546,14.4168,9.0259,19.7053,12.1707
15.0276,13.6046,15.1406,17.7311,1.8680,3.2060,4.1621,11.3666,8.2470,15.1403,9.1070
7.1745,12.5354,8.8771,6.0575,10.8981,2.2861,5.1869,13.6833,14.4833,12.7713,22.7271
9.9926,12.0973,6.4715,16.1002,1.8886,3.1214,3.2994,6.1867,12.1246,9.9290,7.1799
18.6645,9.9054,19.7042,7.0679,15.5363,2.1564,3.1207,11.4763,11.4563,16.1875,15.6342
12.9075,8.2227,13.7149,5.6754,14.5683,3.3514,1.8354,7.7895,10.8713,7.4342,19.1821
20.5176,8.0032,21.7081,15.8873,4.9932,3.5220,4.5944,18.7979,5.4224,21.2910,13.2832
9.8540,10.3161,9.4314,14.6672,8.9925,3.8917,2.2695,8.5017,12.3457,13.4530,10.4907
24.0895,5.3340,20.5255,17.3424,6.4743,0.2168,4.0260,14.0172,14.0225,12.9007,14.7035
8.2337,11.5000,7.8871,7.4147,10.2080,3.1334,5.0079,13.5885,9.2498,20.7557,10.9165
11.9433,8.9222,13.4327,15.0725,7.5569,2.0654,0.8157,10.5086,12.9114,12.7225,12.3893
6.5293,12.4461,6.8358,13.8091,7.4392,2.2542,3.2531,9.5404,10.3074,7.6226,16.2323
10.6106,13.2459,13.0477,14.3280,5.2718,2.9518,5.8492,18.4824,5.0928,20.0091,14.9586
22.1533,7.3555,20.7444,4.2152,17.5839,2.9446,4.4811,23.7296,9.7609,21.5787,28.4843
15.0587,14.7130,12.9947,1.3219,18.4926,3.4044,5.6826,11.8619,12.0978,14.2618,22.8383
15.5486,12.5570,16.9072,15.0612,1.9267,3.0187,5.3582,9.6718,12.4415,6.8878,18.3390
14.0188,9.5563,14.7283,16.0514,2.0935,3.2582,5.8468,9.8647,10.8847,8.4952,15.0035
12.3042,7.5740,20.2278,17.5221,5.4524,2.5279,4.2447,10.8034,11.0556,13.5949,11.8780
31.0689,7.4037,20.0501,16.1719,3.2079,2.8341,4.0887,9.9805,13.2311,8.8027,13.8941
16.8995,4.9474,21.1095,17.2353,2.5283,3.4992,3.6412,22.7298,7.5653,21.3050,18.1759
8.9684,12.5961,6.4530,15.0931,2.0890,3.5616,2.8143,9.7217,12.0849,6.0301,17.5938
14.1040,10.6794,12.8598,3.0399,15.6519,2.8438,4.4869,11.3995,11.9196,16.6138,16.3265
9.1853,8.6427,15.8380,12.2187,11.1006,3.6472,2.4548,22.3326,4.4224,20.6391,21.9492
11.1054,9.5959,12.3278,15.9930,3.7476,1.1234,3.6475,8.1876,8.5314,15.6253,1.8279
11.9065,9.9523,13.9160,16.4672,5.6205,3.2670,4.3184,8.6948,12.3957,8.8048,14.7155
8.4495,15.6731,12.8479,11.8966,14.8304,3.9626,5.7097,8.0433,14.1337,13.4184,16.6283
